image_id,Male,Eyeglasses
001377.png,-1,-1
001378.png,-1,-1
001379.png,-1,-1
001380.png,-1,-1
001381.png,1,-1
001382.png,-1,-1
001383.png,1,-1
001384.png,-1,-1
001385.png,-1,-1
001386.png,1,-1
001387.png,-1,-1
001388.png,1,-1
001389.png,-1,-1
001390.png,-1,-1
001391.png,-1,-1
001392.png,-1,-1
001393.png,1,-1
001394.png,1,-1
001395.png,-1,-1
001396.png,1,-1
001397.png,-1,-1
001398.png,1,-1
001399.png,1,-1
001400.png,1,1
001402.png,-1,-1
001403.png,-1,-1
001404.png,-1,-1
001405.png,-1,-1
001406.png,-1,-1
001407.png,-1,-1
001408.png,1,-1
001409.png,-1,-1
001410.png,-1,-1
001411.png,-1,-1
001412.png,-1,-1
001413.png,1,-1
001414.png,1,-1
001415.png,-1,-1
001416.png,-1,-1
001417.png,1,-1
001418.png,1,-1
001419.png,-1,-1
001420.png,1,-1
001421.png,-1,-1
001422.png,-1,-1
001423.png,1,-1
001424.png,1,-1
001425.png,-1,-1
001426.png,-1,-1
001427.png,1,-1
001428.png,-1,-1
001429.png,-1,-1
001430.png,-1,-1
001431.png,-1,-1
001432.png,1,-1
001433.png,-1,-1
001434.png,-1,-1
001435.png,1,1
001436.png,-1,-1
001437.png,-1,-1
001438.png,-1,-1
001439.png,1,-1
001440.png,1,-1
001441.png,1,1
001442.png,-1,-1
001443.png,-1,-1
001444.png,1,1
001445.png,1,-1
001446.png,-1,-1
001447.png,-1,-1
001448.png,-1,-1
001449.png,-1,-1
001450.png,1,-1
001451.png,1,-1
001452.png,1,-1
001453.png,1,-1
001454.png,-1,-1
001455.png,-1,-1
001456.png,1,-1
001457.png,1,1
001458.png,1,-1
001459.png,-1,-1
001460.png,-1,-1
001461.png,-1,-1
001462.png,-1,-1
001463.png,1,-1
001464.png,1,-1
001465.png,-1,-1
001466.png,-1,-1
001467.png,1,-1
001468.png,1,-1
001470.png,1,1
001471.png,1,1
001472.png,-1,-1
001473.png,-1,-1
001474.png,1,-1
001475.png,-1,-1
001476.png,1,-1
001477.png,1,-1
001478.png,-1,-1
001479.png,-1,-1
001481.png,-1,-1
001482.png,-1,-1
001483.png,1,-1
001484.png,-1,-1
001485.png,1,-1
001486.png,-1,-1
001487.png,-1,-1
001488.png,-1,-1
001489.png,1,-1
001490.png,1,-1
001491.png,-1,-1
001492.png,-1,-1
001493.png,-1,-1
001494.png,-1,-1
001495.png,-1,-1
001496.png,-1,-1
001497.png,-1,-1
001498.png,-1,-1
001499.png,-1,-1
001500.png,-1,-1
001501.png,1,-1
001502.png,-1,-1
001503.png,-1,-1
001504.png,-1,-1
001505.png,-1,-1
001506.png,1,1
001507.png,-1,-1
001508.png,-1,-1
001509.png,-1,-1
001510.png,-1,-1
001511.png,-1,1
001512.png,-1,-1
001513.png,1,-1
001514.png,1,-1
001515.png,1,-1
001516.png,-1,-1
001517.png,1,-1
001518.png,-1,-1
001519.png,1,-1
001520.png,-1,-1
001521.png,-1,-1
001522.png,-1,-1
001524.png,1,-1
001525.png,-1,-1
001526.png,1,-1
001527.png,1,-1
001528.png,1,-1
001529.png,1,1
001530.png,1,-1
001531.png,1,-1
001532.png,-1,-1
001533.png,1,-1
001534.png,1,-1
001535.png,-1,-1
001536.png,-1,-1
001537.png,-1,-1
001538.png,1,-1
001539.png,1,-1
001540.png,1,-1
001541.png,1,-1
001542.png,-1,-1
001543.png,1,-1
001544.png,-1,-1
001545.png,1,-1
001546.png,-1,-1
001547.png,1,-1
001548.png,-1,-1
001549.png,-1,-1
001550.png,1,-1
001551.png,-1,-1
001552.png,-1,-1
001553.png,-1,-1
001554.png,1,1
001555.png,1,1
001556.png,1,-1
001557.png,1,1
001558.png,1,-1
001559.png,-1,1
001560.png,-1,-1
001561.png,-1,-1
001562.png,1,-1
001563.png,1,-1
001564.png,-1,-1
001565.png,1,-1
001566.png,-1,-1
001567.png,-1,-1
001568.png,-1,-1
001569.png,-1,-1
001570.png,-1,-1
001571.png,1,-1
001572.png,-1,-1
001573.png,1,-1
001574.png,-1,-1
001575.png,-1,-1
001576.png,-1,-1
001577.png,1,-1
001578.png,1,-1
001579.png,-1,-1
001580.png,1,-1
001581.png,1,-1
001582.png,1,-1
001583.png,1,-1
001584.png,-1,-1
001585.png,-1,-1
001586.png,1,-1
001587.png,-1,-1
001588.png,1,-1
001589.png,1,-1
001590.png,-1,-1
001591.png,1,-1
001592.png,-1,-1
001593.png,-1,-1
001594.png,-1,-1
001595.png,-1,-1
001596.png,1,-1
001597.png,-1,-1
001598.png,1,1
001599.png,1,-1
001600.png,-1,-1
001601.png,1,-1
001602.png,-1,-1
001603.png,-1,-1
001604.png,-1,-1
001605.png,1,-1
001607.png,-1,-1
001608.png,-1,1
001609.png,-1,-1
001610.png,-1,-1
001611.png,1,-1
001612.png,-1,-1
001613.png,1,1
001614.png,-1,-1
001615.png,1,-1
001616.png,1,1
001617.png,1,-1
001618.png,-1,-1
001619.png,-1,-1
001620.png,-1,-1
001621.png,-1,-1
001622.png,-1,-1
001623.png,1,-1
001624.png,-1,-1
001625.png,1,-1
001626.png,-1,-1
001627.png,1,-1
001628.png,-1,-1
001629.png,-1,-1
001630.png,1,-1
001631.png,-1,-1
001632.png,1,-1
001633.png,1,-1
001634.png,1,-1
001635.png,-1,-1
001636.png,1,-1
001637.png,-1,-1
001638.png,-1,-1
001639.png,-1,-1
001640.png,1,-1
001641.png,-1,-1
001643.png,-1,-1
001644.png,-1,-1
001645.png,-1,-1
001646.png,1,-1
001647.png,-1,-1
001648.png,-1,-1
001649.png,-1,-1
001650.png,-1,-1
001651.png,-1,-1
001653.png,-1,-1
001654.png,1,-1
001655.png,1,-1
001656.png,1,-1
001657.png,1,-1
001658.png,-1,-1
001659.png,1,-1
001660.png,-1,-1
001661.png,1,-1
001662.png,-1,-1
001663.png,-1,-1
001664.png,-1,-1
001665.png,-1,-1
001666.png,1,-1
001668.png,-1,-1
001669.png,1,-1
001670.png,-1,-1
001671.png,-1,-1
001672.png,-1,-1
001673.png,-1,-1
001674.png,-1,-1
001675.png,-1,1
001676.png,-1,-1
001678.png,1,-1
001679.png,1,-1
001680.png,-1,-1
001681.png,-1,-1
001682.png,-1,-1
001683.png,-1,-1
001684.png,1,-1
001685.png,-1,-1
001686.png,-1,-1
001687.png,-1,-1
001688.png,-1,-1
001689.png,1,-1
001690.png,1,1
001691.png,-1,-1
001692.png,1,-1
001693.png,1,-1
001694.png,-1,-1
001695.png,-1,-1
001696.png,-1,-1
001697.png,-1,-1
001698.png,-1,-1
001699.png,1,-1
001700.png,-1,-1
001701.png,1,-1
001702.png,-1,-1
001703.png,1,1
001705.png,-1,-1
001706.png,1,-1
001707.png,-1,-1
001708.png,-1,-1
001709.png,-1,-1
001710.png,-1,-1
001711.png,1,-1
001712.png,1,-1
001713.png,-1,-1
001714.png,-1,-1
001715.png,1,-1
001716.png,1,-1
001717.png,1,-1
001718.png,-1,-1
001719.png,-1,-1
001720.png,-1,-1
001721.png,1,1
001722.png,1,-1
001723.png,1,-1
001724.png,-1,-1
001725.png,-1,-1
001726.png,-1,-1
001727.png,-1,-1
001728.png,1,1
001729.png,1,-1
001730.png,1,-1
001731.png,-1,-1
001732.png,-1,-1
001733.png,-1,-1
001734.png,-1,-1
001735.png,1,-1
001736.png,-1,1
001737.png,-1,-1
001738.png,1,-1
001739.png,-1,-1
001740.png,1,-1
001741.png,1,1
001742.png,1,-1
001743.png,-1,-1
001744.png,-1,-1
001745.png,-1,-1
001746.png,-1,-1
001747.png,-1,-1
001748.png,-1,-1
001749.png,1,-1
001750.png,1,-1
001751.png,-1,-1
001752.png,-1,-1
001753.png,-1,-1
001754.png,1,1
001755.png,-1,1
001756.png,-1,1
001757.png,1,-1
001758.png,1,-1
001759.png,1,-1
001760.png,-1,-1
001761.png,1,-1
001762.png,-1,-1
001763.png,1,-1
001764.png,-1,-1
001765.png,1,-1
001766.png,1,-1
001767.png,1,-1
001768.png,-1,-1
001769.png,-1,-1
001770.png,-1,-1
001771.png,-1,-1
001772.png,-1,-1
001773.png,1,-1
001774.png,-1,-1
001775.png,1,-1
001776.png,-1,-1
001777.png,-1,-1
001778.png,-1,-1
001779.png,-1,-1
001780.png,1,-1
001781.png,1,-1
001782.png,1,-1
001783.png,-1,-1
001784.png,-1,-1
001785.png,-1,-1
001786.png,-1,-1
001787.png,-1,-1
001788.png,1,-1
001789.png,-1,-1
001790.png,1,-1
001791.png,1,-1
001792.png,1,-1
001793.png,-1,-1
001795.png,-1,-1
001796.png,-1,-1
001797.png,1,-1
001798.png,-1,-1
001799.png,1,1
001800.png,1,-1
001801.png,1,-1
001802.png,-1,-1
001803.png,1,-1
001804.png,1,-1
001805.png,-1,-1
001806.png,-1,-1
001807.png,-1,-1
001808.png,1,-1
001809.png,-1,-1
001810.png,-1,-1
001811.png,-1,-1
001812.png,-1,-1
001813.png,1,-1
001814.png,1,-1
001815.png,1,-1
001816.png,-1,-1
001817.png,-1,-1
001818.png,-1,-1
001819.png,1,-1
001820.png,-1,-1
001821.png,-1,-1
001822.png,1,-1
001823.png,-1,-1
001824.png,-1,-1
001825.png,-1,-1
001826.png,1,-1
001827.png,-1,-1
001828.png,-1,-1
001829.png,-1,-1
001830.png,1,-1
001831.png,1,1
001832.png,1,-1
001833.png,1,-1
001834.png,-1,-1
001835.png,1,-1
001836.png,-1,-1
001837.png,1,-1
001838.png,1,-1
001839.png,1,-1
001840.png,-1,-1
001841.png,1,-1
001842.png,1,-1
001843.png,-1,-1
001844.png,-1,-1
001845.png,1,-1
001846.png,1,-1
001847.png,-1,-1
001848.png,1,-1
001849.png,-1,-1
001850.png,-1,-1
001851.png,-1,-1
001852.png,1,-1
001853.png,-1,-1
001854.png,1,-1
001855.png,1,-1
001856.png,-1,-1
001857.png,1,-1
001858.png,-1,-1
001859.png,1,-1
001860.png,-1,-1
001861.png,-1,-1
001862.png,-1,-1
001863.png,-1,-1
001864.png,-1,-1
001865.png,-1,-1
001866.png,1,-1
001867.png,1,-1
001868.png,-1,-1
001869.png,-1,-1
001870.png,1,-1
001871.png,-1,-1
001872.png,-1,-1
001873.png,-1,-1
001874.png,1,-1
001875.png,1,-1
001876.png,1,-1
001877.png,-1,-1
001879.png,1,-1
001880.png,-1,-1
001881.png,-1,-1
001882.png,1,-1
001883.png,-1,-1
001884.png,-1,-1
001885.png,1,-1
001886.png,-1,-1
001887.png,-1,-1
001888.png,1,-1
001889.png,1,-1
001890.png,1,-1
001891.png,-1,-1
001892.png,-1,-1
001893.png,1,-1
001894.png,-1,-1
001895.png,1,1
001896.png,1,-1
001897.png,1,-1
001898.png,-1,-1
001899.png,-1,-1
001900.png,1,-1
001901.png,-1,-1
001902.png,-1,-1
001903.png,-1,-1
001904.png,1,-1
001905.png,1,-1
001906.png,-1,-1
001907.png,1,-1
001908.png,-1,-1
001909.png,-1,-1
001910.png,-1,-1
001911.png,1,-1
001912.png,-1,-1
001913.png,-1,-1
001914.png,-1,-1
001915.png,-1,-1
001916.png,-1,-1
001917.png,1,1
001918.png,-1,-1
001919.png,1,-1
001920.png,1,-1
001921.png,-1,-1
001922.png,-1,-1
001923.png,-1,-1
001924.png,1,-1
001925.png,-1,-1
001926.png,1,-1
001927.png,1,-1
001928.png,-1,-1
001929.png,-1,-1
001930.png,1,1
001931.png,-1,-1
001932.png,1,-1
001933.png,-1,-1
001934.png,1,-1
001935.png,1,-1
001936.png,1,1
001937.png,-1,-1
001938.png,1,-1
001939.png,1,-1
001941.png,-1,-1
001942.png,-1,-1
001943.png,-1,-1
001944.png,1,-1
001945.png,-1,-1
001947.png,-1,-1
001948.png,1,-1
001949.png,1,-1
001950.png,-1,-1
001951.png,1,-1
001952.png,-1,-1
001953.png,-1,-1
001954.png,-1,-1
001955.png,-1,-1
001956.png,-1,-1
001958.png,-1,-1
001959.png,1,-1
001960.png,-1,-1
001961.png,1,-1
001962.png,-1,-1
001963.png,-1,-1
001964.png,-1,-1
001965.png,1,-1
001966.png,-1,-1
001967.png,-1,-1
001968.png,1,-1
001969.png,-1,-1
001970.png,-1,-1
001971.png,1,-1
001972.png,-1,-1
001973.png,1,-1
001974.png,-1,-1
001975.png,1,-1
001976.png,1,-1
001977.png,1,-1
001978.png,1,-1
001979.png,-1,-1
001980.png,1,-1
001981.png,1,-1
001982.png,1,-1
001983.png,1,-1
001984.png,1,-1
001985.png,1,-1
001986.png,1,1
001987.png,-1,-1
001988.png,1,-1
001989.png,-1,-1
001990.png,-1,-1
001991.png,-1,-1
001992.png,-1,-1
001993.png,-1,-1
001994.png,1,-1
001996.png,1,-1
001997.png,-1,-1
001998.png,1,-1
001999.png,1,-1
002000.png,1,-1
002001.png,1,-1
002002.png,-1,-1
002003.png,1,1
002004.png,1,1
002005.png,-1,-1
002006.png,1,-1
002007.png,1,-1
002008.png,-1,-1
002009.png,1,1
002010.png,1,-1
002011.png,-1,-1
002012.png,1,-1
002015.png,-1,-1
002016.png,1,-1
002017.png,-1,-1
002018.png,1,-1
002019.png,-1,-1
002020.png,-1,-1
002021.png,-1,-1
002022.png,-1,-1
002023.png,-1,-1
002024.png,-1,-1
002025.png,-1,-1
002026.png,-1,-1
002027.png,-1,-1
002028.png,-1,-1
002029.png,-1,-1
002030.png,1,-1
002031.png,-1,1
002032.png,1,-1
002033.png,1,-1
002034.png,-1,-1
002035.png,-1,-1
002036.png,-1,-1
002037.png,1,-1
002038.png,-1,-1
002039.png,1,-1
002040.png,-1,-1
002041.png,1,-1
002042.png,-1,-1
002043.png,-1,-1
002044.png,-1,-1
002045.png,-1,-1
002046.png,-1,-1
002047.png,-1,-1
002048.png,-1,-1
002049.png,1,-1
002050.png,1,1
002051.png,-1,-1
002052.png,1,-1
002053.png,-1,-1
002054.png,1,-1
002056.png,-1,-1
002057.png,-1,-1
002058.png,-1,1
002059.png,-1,-1
002060.png,-1,-1
002062.png,-1,-1
002063.png,1,-1
002064.png,-1,-1
002065.png,1,-1
002066.png,-1,-1
002067.png,-1,-1
002068.png,1,-1
002069.png,1,-1
002070.png,-1,-1
002071.png,-1,-1
002072.png,-1,-1
002073.png,-1,-1
002074.png,-1,-1
002075.png,1,1
002076.png,1,-1
002077.png,-1,-1
002078.png,1,1
002079.png,-1,-1
002080.png,-1,-1
002081.png,1,-1
002082.png,-1,-1
002083.png,-1,-1
002084.png,-1,-1
002085.png,-1,-1
002086.png,-1,-1
002087.png,-1,-1
002088.png,1,-1
002089.png,1,-1
002090.png,-1,-1
002091.png,-1,-1
002092.png,-1,-1
002093.png,-1,-1
002094.png,-1,-1
002095.png,1,-1
002096.png,-1,-1
002097.png,-1,-1
002098.png,-1,-1
002099.png,-1,-1
002100.png,1,-1
002101.png,-1,-1
002102.png,-1,-1
002103.png,-1,-1
002104.png,-1,-1
002105.png,-1,-1
002106.png,1,-1
002107.png,-1,-1
002108.png,-1,-1
002109.png,-1,-1
002110.png,-1,-1
002112.png,1,-1
002113.png,-1,-1
002114.png,1,-1
002115.png,-1,-1
002116.png,-1,-1
002117.png,-1,-1
002118.png,1,-1
002119.png,-1,-1
002120.png,-1,-1
002121.png,1,-1
002122.png,1,-1
002123.png,1,-1
002124.png,1,1
002125.png,1,1
002126.png,1,-1
002127.png,-1,-1
002128.png,-1,-1
002129.png,-1,-1
002130.png,-1,-1
002131.png,1,-1
002132.png,1,1
002133.png,-1,-1
002134.png,-1,1
002135.png,1,1
002136.png,-1,-1
002137.png,-1,-1
002138.png,1,-1
002139.png,1,-1
002140.png,-1,-1
002141.png,1,-1
002142.png,-1,-1
002143.png,1,-1
002144.png,-1,-1
002145.png,1,1
002147.png,-1,-1
002148.png,1,-1
002149.png,1,-1
002150.png,1,-1
002151.png,1,-1
002152.png,1,-1
002153.png,-1,-1
002154.png,-1,-1
002155.png,1,-1
002156.png,-1,-1
002157.png,-1,-1
002158.png,-1,-1
002159.png,-1,-1
002160.png,1,-1
002161.png,-1,-1
002162.png,-1,-1
002163.png,-1,-1
002164.png,1,-1
002165.png,-1,-1
002166.png,-1,-1
002167.png,-1,-1
002168.png,1,-1
002169.png,-1,-1
002170.png,1,-1
002171.png,-1,-1
002172.png,1,-1
002173.png,1,-1
002174.png,-1,-1
002175.png,-1,-1
002176.png,1,-1
002177.png,-1,-1
002178.png,-1,-1
002179.png,-1,-1
002180.png,-1,-1
002181.png,1,-1
002182.png,-1,-1
002183.png,-1,-1
002184.png,-1,-1
002185.png,1,-1
002186.png,-1,-1
002187.png,1,-1
002188.png,1,-1
002189.png,-1,-1
002190.png,-1,-1
002191.png,1,-1
002192.png,1,-1
002193.png,-1,-1
002194.png,-1,-1
002195.png,1,-1
002196.png,-1,-1
002197.png,-1,-1
002198.png,-1,-1
002199.png,-1,-1
002200.png,1,-1
002201.png,-1,-1
002203.png,1,-1
002204.png,1,-1
002205.png,1,-1
002206.png,-1,-1
002207.png,-1,-1
002208.png,-1,-1
002209.png,-1,-1
002210.png,1,1
002211.png,1,-1
002212.png,1,-1
002213.png,1,-1
002215.png,1,-1
002216.png,-1,-1
002217.png,-1,-1
002218.png,-1,-1
002219.png,-1,-1
002220.png,1,-1
002221.png,-1,-1
002222.png,-1,-1
002223.png,1,-1
002224.png,1,-1
002225.png,1,-1
002226.png,1,-1
002227.png,1,1
002228.png,-1,-1
002229.png,1,-1
002230.png,-1,-1
002231.png,-1,-1
002232.png,1,1
002233.png,-1,-1
002234.png,-1,-1
002235.png,-1,-1
002236.png,-1,-1
002237.png,-1,-1
002238.png,-1,-1
002239.png,-1,-1
002240.png,-1,-1
002241.png,-1,-1
002242.png,-1,-1
002243.png,-1,1
002244.png,-1,-1
002245.png,1,-1
002246.png,1,-1
002247.png,-1,-1
002248.png,1,-1
002250.png,-1,-1
002251.png,-1,-1
002252.png,1,-1
002253.png,1,-1
002254.png,-1,-1
002255.png,1,-1
002256.png,-1,-1
002257.png,1,-1
002258.png,-1,-1
002259.png,1,-1
002260.png,1,-1
002261.png,-1,-1
002263.png,-1,-1
002264.png,-1,-1
002265.png,1,-1
002266.png,1,-1
002267.png,-1,-1
002269.png,-1,-1
002270.png,1,-1
002271.png,-1,-1
002272.png,1,-1
002273.png,-1,-1
002274.png,-1,-1
002275.png,1,-1
002276.png,1,1
002277.png,1,-1
002278.png,-1,-1
002279.png,-1,-1
002280.png,-1,-1
002281.png,1,-1
002282.png,-1,-1
002283.png,1,-1
002284.png,1,-1
002285.png,-1,-1
002287.png,-1,-1
002288.png,1,-1
002289.png,-1,-1
002290.png,1,-1
002291.png,1,-1
002292.png,-1,-1
002293.png,1,-1
002294.png,-1,-1
002296.png,-1,-1
002297.png,1,-1
002298.png,1,-1
002299.png,1,-1
002300.png,-1,-1
002301.png,1,-1
002302.png,-1,-1
002303.png,-1,-1
002304.png,1,-1
002305.png,1,-1
002306.png,-1,-1
002307.png,-1,-1
002308.png,-1,-1
002309.png,1,-1
002310.png,1,-1
002311.png,1,-1
002312.png,-1,-1
002313.png,1,-1
002314.png,-1,-1
002316.png,-1,-1
002317.png,1,-1
002318.png,1,-1
002319.png,1,-1
002320.png,-1,-1
002321.png,-1,-1
002322.png,1,-1
002323.png,-1,-1
002324.png,-1,-1
002325.png,1,-1
002326.png,1,-1
002327.png,1,-1
002328.png,-1,-1
002329.png,-1,-1
002330.png,1,-1
002331.png,-1,-1
002332.png,-1,-1
002333.png,1,-1
002334.png,-1,-1
002335.png,1,-1
002336.png,-1,-1
002337.png,-1,-1
002338.png,1,-1
002339.png,-1,-1
002340.png,-1,-1
002341.png,1,-1
002342.png,-1,-1
002343.png,-1,-1
002344.png,1,-1
002347.png,-1,-1
002349.png,-1,-1
002350.png,-1,-1
002351.png,1,-1
002352.png,-1,-1
002353.png,-1,-1
002354.png,-1,-1
002355.png,-1,-1
002356.png,1,-1
002357.png,1,-1
002358.png,1,-1
002359.png,1,-1
002360.png,-1,-1
002361.png,-1,-1
002362.png,-1,-1
002363.png,1,-1
002364.png,-1,-1
002365.png,-1,-1
002366.png,1,1
002367.png,-1,-1
002368.png,1,-1
002369.png,-1,-1
002370.png,1,-1
002371.png,1,-1
002372.png,-1,-1
002373.png,1,-1
002374.png,1,-1
002375.png,-1,-1
002376.png,-1,-1
002377.png,-1,-1
002378.png,1,-1
002379.png,-1,-1
002380.png,-1,-1
002381.png,1,-1
002382.png,-1,-1
002383.png,-1,-1
002384.png,-1,-1
002385.png,1,-1
002386.png,1,-1
002387.png,-1,-1
002388.png,-1,-1
002389.png,1,-1
002390.png,-1,-1
002391.png,1,-1
002392.png,1,-1
002393.png,-1,-1
002394.png,-1,1
002395.png,-1,-1
002396.png,1,-1
002397.png,-1,-1
002398.png,1,-1
002399.png,1,-1
002400.png,1,-1
002401.png,-1,-1
002402.png,-1,-1
002403.png,-1,-1
002404.png,-1,-1
002405.png,1,-1
002406.png,-1,-1
002407.png,-1,-1
002408.png,-1,-1
002409.png,-1,-1
002410.png,-1,-1
002411.png,-1,-1
002412.png,-1,-1
002413.png,1,-1
002414.png,1,-1
002415.png,1,-1
002416.png,1,-1
002418.png,1,-1
002419.png,-1,-1
002420.png,-1,-1
002421.png,1,-1
002422.png,-1,-1
002423.png,1,-1
002424.png,-1,-1
002425.png,-1,-1
002426.png,1,1
002427.png,-1,-1
002428.png,-1,-1
002429.png,-1,-1
002430.png,-1,-1
002431.png,1,-1
002432.png,1,-1
002433.png,1,-1
002434.png,-1,-1
002435.png,1,1
002436.png,-1,-1
002437.png,-1,-1
002438.png,-1,-1
002439.png,-1,-1
002440.png,-1,-1
002441.png,-1,-1
002442.png,1,-1
002443.png,-1,-1
002444.png,-1,-1
002445.png,-1,-1
002446.png,1,-1
002447.png,-1,-1
002449.png,1,-1
002450.png,-1,-1
002451.png,-1,-1
002452.png,1,-1
002453.png,-1,-1
002454.png,1,-1
002455.png,1,-1
002456.png,1,-1
002457.png,-1,-1
002458.png,1,-1
002459.png,1,-1
002460.png,-1,-1
002461.png,1,1
002462.png,-1,-1
002463.png,-1,-1
002464.png,-1,-1
002465.png,1,-1
002466.png,1,-1
002467.png,-1,-1
002468.png,-1,-1
002469.png,-1,-1
002470.png,-1,-1
002471.png,-1,-1
002472.png,-1,-1
002473.png,-1,-1
002474.png,1,-1
002475.png,-1,-1
002476.png,-1,1
002477.png,1,1
002478.png,-1,-1
002479.png,1,-1
002480.png,-1,-1
002482.png,-1,1
002483.png,1,-1
002484.png,-1,-1
002485.png,-1,-1
002486.png,1,-1
002488.png,-1,-1
002489.png,-1,1
002490.png,-1,-1
002491.png,-1,-1
002492.png,1,-1
002493.png,-1,-1
002494.png,-1,-1
002495.png,-1,-1
002496.png,-1,-1
002497.png,1,-1
002498.png,-1,-1
002499.png,-1,-1
002500.png,-1,-1
002501.png,-1,-1
002502.png,-1,-1
002503.png,-1,-1
002504.png,1,-1
002505.png,1,1
002506.png,-1,-1
002507.png,1,-1
002508.png,-1,-1
002509.png,-1,-1
002510.png,-1,-1
002511.png,1,-1
002512.png,1,-1
002514.png,-1,-1
002515.png,1,1
002516.png,1,-1
002517.png,-1,-1
002518.png,-1,-1
002519.png,1,-1
002520.png,-1,-1
002521.png,-1,-1
002522.png,-1,-1
002523.png,-1,-1
002524.png,-1,-1
002525.png,-1,-1
002526.png,1,-1
002527.png,-1,-1
002528.png,1,-1
002529.png,1,-1
002530.png,-1,-1
002531.png,-1,-1
002532.png,-1,-1
002533.png,-1,-1
002534.png,-1,-1
002535.png,-1,-1
002536.png,1,-1
002537.png,1,-1
002538.png,-1,-1
002539.png,-1,-1
002540.png,1,-1
002541.png,1,-1
002542.png,1,-1
002543.png,1,-1
002544.png,1,-1
002545.png,-1,-1
002546.png,-1,-1
002547.png,1,1
002548.png,-1,-1
002549.png,-1,-1
002550.png,1,-1
002551.png,1,-1
002552.png,-1,-1
002553.png,-1,-1
002554.png,-1,-1
002555.png,-1,-1
002556.png,-1,-1
002557.png,-1,-1
002558.png,-1,-1
002559.png,1,-1
002560.png,-1,-1
002561.png,-1,-1
002562.png,-1,-1
002563.png,1,-1
002564.png,-1,-1
002565.png,1,-1
002566.png,-1,-1
002567.png,1,-1
002568.png,1,-1
002569.png,-1,-1
002570.png,-1,-1
002571.png,-1,-1
002572.png,-1,-1
002573.png,-1,-1
002574.png,1,-1
002575.png,1,-1
002576.png,1,-1
002577.png,-1,-1
002578.png,-1,-1
002579.png,-1,-1
002580.png,1,-1
002581.png,-1,-1
002582.png,1,-1
002584.png,1,-1
002585.png,1,-1
002586.png,-1,-1
002587.png,-1,1
002588.png,1,-1
002589.png,-1,-1
002590.png,1,-1
002591.png,1,-1
002592.png,-1,-1
002593.png,1,-1
002594.png,1,-1
002595.png,-1,-1
002596.png,1,-1
002597.png,-1,-1
002598.png,1,-1
002599.png,-1,1
002600.png,1,-1
002601.png,1,-1
002602.png,-1,-1
002603.png,-1,-1
002604.png,1,-1
002605.png,-1,-1
002606.png,-1,-1
002607.png,-1,-1
002608.png,1,-1
002609.png,-1,-1
002610.png,1,1
002611.png,1,-1
002612.png,-1,-1
002613.png,1,1
002614.png,1,-1
002615.png,-1,1
002616.png,1,-1
002617.png,1,-1
002618.png,-1,-1
002619.png,-1,-1
002620.png,-1,-1
002621.png,1,-1
002622.png,1,-1
002623.png,1,-1
002624.png,1,-1
002625.png,1,-1
002626.png,1,-1
002627.png,-1,-1
002628.png,1,-1
002629.png,-1,-1
002630.png,1,-1
002631.png,1,1
002632.png,1,-1
002633.png,-1,-1
002634.png,1,-1
002635.png,-1,1
002636.png,-1,-1
002637.png,1,-1
002638.png,1,-1
002639.png,-1,-1
002640.png,-1,-1
002641.png,-1,-1
002642.png,1,-1
002643.png,-1,-1
002644.png,1,1
002645.png,1,-1
002646.png,1,1
002647.png,1,-1
002648.png,-1,-1
002649.png,-1,-1
002650.png,-1,-1
002651.png,-1,-1
002652.png,-1,-1
002653.png,-1,-1
002654.png,-1,-1
002655.png,1,-1
002656.png,1,-1
002657.png,-1,-1
002658.png,-1,-1
002659.png,1,-1
002660.png,-1,-1
002661.png,1,-1
002662.png,-1,-1
002663.png,-1,-1
002664.png,1,1
002665.png,1,-1
002666.png,-1,-1
002667.png,1,-1
002668.png,1,-1
002669.png,-1,-1
002670.png,-1,-1
002671.png,1,-1
002672.png,-1,-1
002673.png,1,-1
002674.png,-1,-1
002675.png,-1,-1
002676.png,1,-1
002677.png,-1,-1
002678.png,-1,-1
002679.png,-1,1
002680.png,-1,-1
002681.png,-1,-1
002682.png,1,1
002683.png,-1,-1
002684.png,1,-1
002685.png,-1,-1
002686.png,-1,-1
002687.png,-1,-1
002688.png,1,1
002689.png,-1,-1
002690.png,-1,-1
002691.png,-1,-1
002692.png,-1,-1
002693.png,-1,-1
002694.png,-1,-1
002695.png,-1,-1
002696.png,1,-1
002698.png,-1,-1
002699.png,1,-1
002700.png,-1,-1
002701.png,-1,-1
002702.png,-1,-1
002703.png,1,-1
002704.png,1,-1
002705.png,-1,-1
002706.png,-1,-1
002707.png,-1,-1
002708.png,1,1
002709.png,-1,-1
002710.png,-1,-1
002711.png,-1,-1
002712.png,-1,-1
002713.png,-1,-1
002714.png,1,-1
002715.png,1,-1
002716.png,-1,-1
002717.png,-1,-1
002718.png,1,-1
002719.png,1,-1
002720.png,-1,-1
002721.png,-1,-1
002722.png,-1,-1
002723.png,1,-1
002724.png,1,-1
002725.png,1,-1
002726.png,1,-1
002727.png,-1,-1
002728.png,1,-1
002730.png,1,-1
002731.png,-1,-1
002732.png,-1,-1
002733.png,1,-1
002734.png,-1,-1
002735.png,-1,-1
002736.png,1,-1
002737.png,1,-1
002738.png,-1,-1
002739.png,-1,-1
002740.png,1,1
002741.png,1,-1
002742.png,-1,-1
002743.png,1,-1
002744.png,1,-1
002745.png,-1,-1
